PLAYER_ID,POSITION,SEASON
1628387,C-F,2015-16
76050,F,2015-16
1512,C,2015-16
1630828,F,2015-16
203507,F,2015-16
1628961,F,2015-16
203648,F,2015-16
2546,F,2015-16
1630175,G,2015-16
21,G,2015-16
201202,C,2015-16
203544,F-C,2015-16
1628384,F-G,2015-16
203951,G,2015-16
2737,C,2015-16
76053,F,2015-16
76054,G,2015-16
2425,F,2015-16
1627853,G,2015-16
76055,C,2015-16
2240,G,2015-16
2772,F,2015-16
76056,F,2015-16
76057,F,2015-16
769,G,2015-16
76061,C,2015-16
2220,G,2015-16
353,G,2015-16
200756,F-C,2015-16
76060,G,2015-16
1642379,G,2015-16
76059,G,2015-16
76062,F,2015-16
76063,G,2015-16
76064,F,2015-16
2306,G,2015-16
201589,F,2015-16
76065,G,2015-16
1628503,G,2015-16
201600,C,2015-16
355,F,2015-16
173,F-G,2015-16
76068,G,2015-16
76069,G,2015-16
1088,G,2015-16
76070,G,2015-16
76071,G,2015-16
278,F-G,2015-16
201571,G,2015-16
200788,F,2015-16
1134,C,2015-16
76073,G,2015-16
76074,F,2015-16
1630166,F,2015-16
138,C,2015-16
76076,G,2015-16
1895,G,2015-16
76078,C,2015-16
1630555,G,2015-16
202970,F-C,2015-16
201965,F-C,2015-16
1629028,C,2015-16
101235,G,2015-16
1628962,C-F,2015-16
203569,G,2015-16
202337,F,2015-16
76079,C,2015-16
76080,F,2015-16
1628407,G-F,2015-16
1630641,C,2015-16
76081,F,2015-16
2053,C,2015-16
76082,G,2015-16
1630542,F,2015-16
1628963,F,2015-16
1642846,F,2015-16
1641735,G,2015-16
76084,C,2015-16
76083,G,2015-16
76085,F,2015-16
1847,F,2015-16
1753,G,2015-16
203946,F-C,2015-16
1858,G,2015-16
2486,G,2015-16
76089,G,2015-16
1627758,G,2015-16
452,F,2015-16
1642380,G,2015-16
1627735,G,2015-16
1631116,F,2015-16
200764,F,2015-16
76090,F,2015-16
1630163,G,2015-16
1628366,G,2015-16
76091,F,2015-16
76092,F,2015-16
1628964,C,2015-16
1631094,F,2015-16
1630217,G,2015-16
76093,F,2015-16
2556,G,2015-16
76094,F,2015-16
76095,F,2015-16
1630625,F,2015-16
1627760,G,2015-16
76096,F,2015-16
2571,G,2015-16
76097,G,2015-16
200826,G,2015-16
200745,C-F,2015-16
76098,G,2015-16
76099,C,2015-16
787,F,2015-16
2057,G,2015-16
76102,F,2015-16
1631230,F,2015-16
203084,F,2015-16
76103,F,2015-16
76105,C,2015-16
76104,F,2015-16
2440,F,2015-16
1630567,F-G,2015-16
76107,G,2015-16
76106,G,2015-16
76108,G,2015-16
76109,G,2015-16
1642964,G,2015-16
76110,F,2015-16
76111,F,2015-16
76112,G,2015-16
76113,G,2015-16
2857,G,2015-16
76114,G,2015-16
1629628,F-G,2015-16
2853,F-C,2015-16
344,G,2015-16
699,G,2015-16
1003,G,2015-16
468,G,2015-16
600013,F,2015-16
76117,F,2015-16
76118,C,2015-16
203115,G,2015-16
101188,G,2015-16
76119,F,2015-16
101138,F,2015-16
1628238,F,2015-16
76120,F,2015-16
1629646,C-F,2015-16
1766,F,2015-16
2370,C,2015-16
76121,G,2015-16
1641734,F,2015-16
1628966,F,2015-16
101212,F-C,2015-16
2471,F,2015-16
1499,C,2015-16
2203,F,2015-16
1642419,F,2015-16
174,G,2015-16
76123,G,2015-16
76124,C,2015-16
201587,G-F,2015-16
1641878,G,2015-16
76125,F,2015-16
76126,G,2015-16
2437,F,2015-16
201573,G,2015-16
76127,F,2015-16
203382,C-F,2015-16
76128,G,2015-16
203145,G-F,2015-16
1629647,F,2015-16
76129,F,2015-16
203078,G,2015-16
76130,G,2015-16
76131,G,2015-16
2602,F,2015-16
1627736,G,2015-16
201563,F,2015-16
76133,C,2015-16
201958,G,2015-16
1630699,F,2015-16
76134,C,2015-16
1133,G,2015-16
76136,G,2015-16
76137,,2015-16
76138,C,2015-16
1641736,G,2015-16
76139,C,2015-16
76140,F,2015-16
76141,C,2015-16
201158,G,2015-16
2294,G,2015-16
76142,F,2015-16
1628395,F,2015-16
1952,G,2015-16
2559,G,2015-16
76143,G,2015-16
76144,C,2015-16
1627761,G-F,2015-16
76145,F,2015-16
76146,G,2015-16
1627733,F,2015-16
1886,F,2015-16
203968,,2015-16
104,C,2015-16
1736,G,2015-16
203461,F,2015-16
1120,G,2015-16
712,C-F,2015-16
76151,F,2015-16
76148,G,2015-16
76152,G,2015-16
128,F,2015-16
202728,F-C,2015-16
76154,C,2015-16
1627791,F,2015-16
76155,G,2015-16
76156,C,2015-16
1642866,F,2015-16
1631262,G,2015-16
76157,F,2015-16
76158,F,2015-16
1629541,G,2015-16
202722,F,2015-16
76159,G,2015-16
696,G,2015-16
201976,G,2015-16
1630180,G-F,2015-16
1630189,F,2015-16
204021,C,2015-16
76160,G,2015-16
76161,G,2015-16
76162,G,2015-16
1710,G,2015-16
76163,G,2015-16
2740,C,2015-16
76164,C,2015-16
76165,F,2015-16
1497,G,2015-16
1643548,F,2015-16
76166,G,2015-16
76167,F,2015-16
203920,C,2015-16
1628444,G,2015-16
76168,F,2015-16
1449,F,2015-16
76170,G,2015-16
76171,F,2015-16
1629048,C-F,2015-16
1641931,F,2015-16
202687,C,2015-16
202357,F,2015-16
76172,C,2015-16
1641710,G,2015-16
76173,F,2015-16
1641778,F,2015-16
76174,G,2015-16
204028,F-C,2015-16
76175,C,2015-16
76176,G,2015-16
76180,F,2015-16
76177,F,2015-16
1806,G,2015-16
76179,G,2015-16
201971,C-F,2015-16
2581,G,2015-16
202392,F,2015-16
1628469,G,2015-16
200807,G,2015-16
76182,G,2015-16
76183,G,2015-16
76184,F,2015-16
101154,C-F,2015-16
302,G,2015-16
202339,G,2015-16
1629833,G,2015-16
76186,G,2015-16
76187,F,2015-16
76188,C,2015-16
1628417,F,2015-16
916,F-C,2015-16
1548,C-F,2015-16
203505,G,2015-16
1629129,G-F,2015-16
76189,G,2015-16
76190,G,2015-16
2800,G,2015-16
76191,G,2015-16
1631205,F,2015-16
76192,C,2015-16
2586,G-F,2015-16
202711,F,2015-16
203992,G,2015-16
177,G,2015-16
101106,C,2015-16
1564,F,2015-16
1629626,C-F,2015-16
76195,C,2015-16
1628413,F,2015-16
1629716,C,2015-16
76196,F,2015-16
1630195,F,2015-16
1627762,F,2015-16
76197,G,2015-16
76203,F,2015-16
1641737,F,2015-16
76198,G,2015-16
1603,G,2015-16
1629648,G,2015-16
1121,G,2015-16
1629067,G,2015-16
76201,F,2015-16
41,F,2015-16
2588,C-F,2015-16
1626164,G,2015-16
511,G,2015-16
202344,F,2015-16
200767,F-C,2015-16
76204,G,2015-16
1916,C,2015-16
1522,F,2015-16
76206,F,2015-16
1643409,F,2015-16
2430,F,2015-16
2414,C,2015-16
76207,F,2015-16
1953,F,2015-16
76209,C,2015-16
76210,F,2015-16
2547,F,2015-16
76211,F,2015-16
1630527,G,2015-16
76212,F,2015-16
76213,F,2015-16
1628449,F,2015-16
1630547,G,2015-16
2257,C,2015-16
1631123,G,2015-16
76214,F,2015-16
1898,F,2015-16
1477,F,2015-16
1763,F,2015-16
1628968,F-G,2015-16
194,G,2015-16
76217,C,2015-16
1085,G,2015-16
1629065,G,2015-16
76219,C,2015-16
671,G,2015-16
76221,G,2015-16
76222,G,2015-16
76223,F,2015-16
1863,G,2015-16
76224,C,2015-16
76225,G,2015-16
200841,G,2015-16
76226,G,2015-16
202342,F,2015-16
76227,F,2015-16
76228,F,2015-16
76229,F,2015-16
202340,G,2015-16
76233,F,2015-16
76230,G,2015-16
76231,G,2015-16
1643558,G,2015-16
76232,G,2015-16
2214,F,2015-16
762,C,2015-16
1628396,C-F,2015-16
1361,C,2015-16
66,F,2015-16
1765,F,2015-16
1920,C,2015-16
76237,F,2015-16
1882,F,2015-16
210,G,2015-16
1631103,F,2015-16
76238,F,2015-16
76239,F,2015-16
76240,F,2015-16
1629714,F,2015-16
76241,G,2015-16
76242,G,2015-16
76243,G,2015-16
1631128,G,2015-16
1629649,F,2015-16
1642350,F,2015-16
1642886,G,2015-16
160,F,2015-16
2452,G,2015-16
76245,F,2015-16
76246,F,2015-16
76247,C,2015-16
201147,G-F,2015-16
2249,G,2015-16
76248,F,2015-16
76249,G,2015-16
200758,F,2015-16
2056,C,2015-16
76250,G,2015-16
783,C-F,2015-16
76252,F,2015-16
76253,F,2015-16
1641779,F,2015-16
1628969,G-F,2015-16
1628970,F,2015-16
76254,F,2015-16
1628578,C,2015-16
76255,F,2015-16
1628515,G,2015-16
76256,F,2015-16
1629052,F-G,2015-16
76257,F,2015-16
76258,G,2015-16
76259,G,2015-16
76260,C,2015-16
76261,G,2015-16
1631167,G,2015-16
201972,F,2015-16
1629151,G-F,2015-16
76262,G,2015-16
1627763,G,2015-16
76263,G,2015-16
76264,F,2015-16
201166,G,2015-16
1629717,G,2015-16
1628415,G-F,2015-16
76265,F,2015-16
202705,G-F,2015-16
76266,F,2015-16
418,G,2015-16
1631232,F,2015-16
1641780,F,2015-16
2810,F,2015-16
1626148,F-G,2015-16
76284,F,2015-16
201628,G,2015-16
1628971,G-F,2015-16
359,F,2015-16
2245,G,2015-16
1642468,G,2015-16
76270,F,2015-16
244,G,2015-16
200793,G,2015-16
201974,F,2015-16
2484,G,2015-16
2081,C,2015-16
76272,G,2015-16
76273,F,2015-16
1871,G,2015-16
76275,G,2015-16
203913,G,2015-16
1627759,G-F,2015-16
76276,F,2015-16
2208,G-F,2015-16
1631112,G,2015-16
1641738,F,2015-16
2198,C,2015-16
76278,F,2015-16
76279,C,2015-16
203485,G,2015-16
1643576,F,2015-16
992,G,2015-16
203900,G,2015-16
1479,C-F,2015-16
1629650,C,2015-16
76277,F,2015-16
136,F-C,2015-16
753,G,2015-16
76282,F,2015-16
76283,C,2015-16
76286,C,2015-16
200769,G,2015-16
76285,F,2015-16
1628425,G-F,2015-16
2357,G,2015-16
76268,F,2015-16
1630535,F,2015-16
1629718,G,2015-16
1630602,F,2015-16
1643414,G,2015-16
1628972,G-F,2015-16
76287,C,2015-16
76288,F,2015-16
1628973,G,2015-16
1594,G,2015-16
1627852,F,2015-16
1642868,F,2015-16
1629091,G,2015-16
76289,G,2015-16
76290,F,2015-16
977,F-G,2015-16
95,F,2015-16
1628418,C-F,2015-16
76291,C,2015-16
76292,F,2015-16
1629783,G,2015-16
76293,F,2015-16
76294,F,2015-16
76295,F,2015-16
1761,G,2015-16
76296,G,2015-16
76297,F,2015-16
201978,F,2015-16
76298,F,2015-16
146,G-F,2015-16
1641723,G,2015-16
1934,F-G,2015-16
672,F,2015-16
203493,G-F,2015-16
76300,F,2015-16
76301,G,2015-16
76302,C,2015-16
76303,G,2015-16
2469,C-F,2015-16
203504,G,2015-16
76304,G,2015-16
202692,G,2015-16
2766,G,2015-16
101207,G,2015-16
76305,C,2015-16
76306,G,2015-16
76307,G,2015-16
76308,F,2015-16
76309,G,2015-16
197,G,2015-16
1643415,G,2015-16
76311,F,2015-16
675,F,2015-16
76313,C,2015-16
1629126,G-F,2015-16
76314,F,2015-16
1631174,F,2015-16
416,F,2015-16
76316,G,2015-16
76317,G,2015-16
202221,C,2015-16
76318,G,2015-16
76319,G,2015-16
2406,F,2015-16
202364,F,2015-16
76320,C,2015-16
2866,C,2015-16
1630215,G,2015-16
348,G,2015-16
2446,F,2015-16
202710,F,2015-16
1631219,F,2015-16
202779,G,2015-16
1641824,F,2015-16
201182,G-F,2015-16
101115,C,2015-16
101198,G,2015-16
76321,F,2015-16
76322,G,2015-16
76323,F,2015-16
2560,F-C,2015-16
76324,F,2015-16
203998,F,2015-16
1629719,F,2015-16
679,F,2015-16
262,F-C,2015-16
1631288,F,2015-16
76326,G,2015-16
201979,G,2015-16
101181,G,2015-16
154,F,2015-16
76328,C,2015-16
76329,F,2015-16
203484,G,2015-16
76331,F,2015-16
76330,F,2015-16
76332,G,2015-16
76333,G,2015-16
76334,G,2015-16
76335,G,2015-16
76336,G,2015-16
1641739,F,2015-16
76337,F,2015-16
948,C-F,2015-16
1630267,G,2015-16
922,C-F,2015-16
76338,F,2015-16
203477,G,2015-16
1629962,G,2015-16
76339,G,2015-16
203991,C,2015-16
202382,F,2015-16
2073,F,2015-16
1642928,C,2015-16
1630176,C,2015-16
76340,G,2015-16
76341,F,2015-16
2367,G,2015-16
76342,G,2015-16
76343,C,2015-16
1642382,C,2015-16
76344,G,2015-16
76345,C,2015-16
200760,F,2015-16
76346,F,2015-16
156,F,2015-16
76348,G,2015-16
1643418,G,2015-16
713,G,2015-16
1757,G,2015-16
76350,F,2015-16
76351,F,2015-16
76352,G,2015-16
1642267,G,2015-16
201960,F,2015-16
76353,C,2015-16
2679,G,2015-16
1131,F,2015-16
1853,G,2015-16
76355,G,2015-16
1642269,G,2015-16
76356,G,2015-16
76357,F,2015-16
76358,G,2015-16
76359,,2015-16
1628975,G,2015-16
2466,G,2015-16
76360,G,2015-16
76361,G,2015-16
1713,G-F,2015-16
1628976,C-F,2015-16
203487,G,2015-16
1630618,G,2015-16
76362,C,2015-16
76363,F,2015-16
1627936,G,2015-16
76364,F,2015-16
208,G,2015-16
201956,F,2015-16
1642264,G,2015-16
1630658,C,2015-16
76365,C,2015-16
767,F,2015-16
76367,F,2015-16
1509,C,2015-16
76368,F,2015-16
1626161,C,2015-16
1628505,G,2015-16
190,C,2015-16
1628463,F,2015-16
76370,C,2015-16
1629958,G,2015-16
1630608,G,2015-16
76,F,2015-16
1911,G,2015-16
1643416,F,2015-16
76373,G,2015-16
2763,G,2015-16
201596,G,2015-16
76374,F,2015-16
76375,C,2015-16
76376,F,2015-16
1472,F,2015-16
1630577,F,2015-16
1630551,G-F,2015-16
76378,F,2015-16
1631113,G,2015-16
2199,C,2015-16
201163,F,2015-16
76379,G,2015-16
76380,,2015-16
364,G,2015-16
76382,F,2015-16
76383,G,2015-16
76384,F,2015-16
1629147,G,2015-16
384,G-F,2015-16
1629597,F,2015-16
76385,G,2015-16
76386,G,2015-16
203805,,2015-16
76387,F,2015-16
432,F,2015-16
2735,F,2015-16
719,G,2015-16
164,G,2015-16
1629185,G,2015-16
76391,F,2015-16
1642279,C,2015-16
76392,C,2015-16
1627737,F,2015-16
76393,G,2015-16
76394,F,2015-16
76395,C,2015-16
1642353,G,2015-16
57,G-F,2015-16
1631108,G,2015-16
202091,G,2015-16
1626176,F,2015-16
203902,G,2015-16
1630528,G,2015-16
203565,,2015-16
928,F,2015-16
1630619,C,2015-16
1631321,G,2015-16
76397,G,2015-16
76398,G,2015-16
201947,F,2015-16
1629109,F,2015-16
203546,G,2015-16
1641740,G,2015-16
1721,C-F,2015-16
1629634,F,2015-16
1626262,F,2015-16
203903,G,2015-16
1628492,G,2015-16
201964,F,2015-16
1127,C,2015-16
1629651,C,2015-16
2049,G,2015-16
1642383,G,2015-16
76402,G,2015-16
2043,G,2015-16
76403,F,2015-16
1629598,G,2015-16
1628499,G,2015-16
1642363,G,2015-16
76404,C,2015-16
1642270,C,2015-16
76406,F,2015-16
1569,C,2015-16
1641730,F-C,2015-16
76407,,2015-16
76408,C,2015-16
76409,F,2015-16
1629599,G-F,2015-16
76410,G,2015-16
76411,G,2015-16
715,C,2015-16
202708,G,2015-16
76412,F,2015-16
934,C-F,2015-16
76413,F,2015-16
76414,F,2015-16
76415,F,2015-16
902,G,2015-16
1642268,G,2015-16
2044,C,2015-16
76416,G,2015-16
76418,G,2015-16
76421,G,2015-16
1530,G,2015-16
2260,C,2015-16
2215,C,2015-16
76419,G,2015-16
1628381,F-C,2015-16
200776,G,2015-16
202395,G,2015-16
1641879,G,2015-16
1628380,F-C,2015-16
1627858,G,2015-16
201954,G,2015-16
2555,F-C,2015-16
76422,F,2015-16
1629045,F,2015-16
2173,G,2015-16
306,G,2015-16
1628435,C,2015-16
76425,F,2015-16
76426,C,2015-16
76427,G,2015-16
76428,C,2015-16
201144,G,2015-16
76429,F,2015-16
55,F,2015-16
1626192,G,2015-16
76431,G,2015-16
76432,F,2015-16
101215,G,2015-16
1643553,G,2015-16
76433,F,2015-16
76434,G,2015-16
76438,G,2015-16
2567,C-F,2015-16
201161,G,2015-16
76435,G,2015-16
76436,F,2015-16
76437,F,2015-16
2241,G,2015-16
1626188,G,2015-16
1629076,F,2015-16
1628429,G,2015-16
76439,F,2015-16
1631451,G,2015-16
76440,G,2015-16
1641645,F,2015-16
204022,C-F,2015-16
76442,F,2015-16
1030,G,2015-16
76443,C,2015-16
76444,G,2015-16
1630536,G,2015-16
76441,C,2015-16
76446,F,2015-16
203142,F,2015-16
76447,F,2015-16
76448,F,2015-16
895,F,2015-16
76450,G,2015-16
76451,,2015-16
76452,G,2015-16
1627822,F,2015-16
76453,C,2015-16
76454,G,2015-16
1627856,F-C,2015-16
203955,G,2015-16
76456,F,2015-16
1526,G,2015-16
76457,F,2015-16
1641731,G,2015-16
1641741,G,2015-16
76458,C,2015-16
76459,G,2015-16
1432,F,2015-16
202408,F,2015-16
202326,C,2015-16
600003,G,2015-16
203496,F,2015-16
1642907,G,2015-16
76462,C,2015-16
76463,G,2015-16
76464,G,2015-16
76465,F,2015-16
203459,G-F,2015-16
1628470,F,2015-16
1544,F,2015-16
76466,G,2015-16
1642384,F,2015-16
2037,G,2015-16
201621,G,2015-16
202348,G,2015-16
1628249,F-G,2015-16
76468,F,2015-16
76469,C,2015-16
76470,F,2015-16
2343,G,2015-16
76471,G,2015-16
76472,F,2015-16
201159,G,2015-16
76473,F,2015-16
76474,C,2015-16
76475,G,2015-16
1506,F,2015-16
76476,F,2015-16
76477,C,2015-16
76478,C,2015-16
76479,G,2015-16
180,G,2015-16
76481,F,2015-16
76482,F,2015-16
203109,F,2015-16
1630622,G,2015-16
1643018,G,2015-16
1642385,F,2015-16
1629633,G-F,2015-16
1629600,G,2015-16
76483,C,2015-16
187,F,2015-16
1907,G,2015-16
76487,F,2015-16
1630595,G,2015-16
201967,F,2015-16
76485,C,2015-16
203099,G,2015-16
1061,C,2015-16
76488,C,2015-16
76489,F,2015-16
940,F,2015-16
223,F,2015-16
76492,G,2015-16
209,G-F,2015-16
2201,C,2015-16
201191,G,2015-16
688,F-G,2015-16
203552,G,2015-16
201939,G,2015-16
687,C,2015-16
76505,G,2015-16
1642359,F,2015-16
76496,F,2015-16
76497,G,2015-16
2223,C,2015-16
76498,F,2015-16
956,C,2015-16
76499,G,2015-16
76500,F,2015-16
1498,G,2015-16
1630700,G,2015-16
2845,F,2015-16
1380,G,2015-16
2605,F,2015-16
76502,C,2015-16
203584,G,2015-16
390,G,2015-16
1642368,C,2015-16
76504,F,2015-16
76506,C,2015-16
76507,G,2015-16
212,C-F,2015-16
76509,G,2015-16
1630268,G,2015-16
76511,G,2015-16
203540,F,2015-16
921,C,2015-16
1600,F,2015-16
201176,F,2015-16
76514,G,2015-16
203561,F,2015-16
203076,F-C,2015-16
213,F-C,2015-16
76515,G,2015-16
1884,G,2015-16
989,F,2015-16
76538,F,2015-16
76533,F,2015-16
76516,G,2015-16
76517,F,2015-16
76518,F,2015-16
76519,G,2015-16
905,C-F,2015-16
1627738,C-F,2015-16
76521,F,2015-16
202334,C-F,2015-16
76522,F,2015-16
1023,G,2015-16
201175,F-C,2015-16
76523,F,2015-16
93,G,2015-16
76524,C,2015-16
76525,C,2015-16
76526,G,2015-16
1631098,G,2015-16
2668,F,2015-16
707,G-F,2015-16
76528,F,2015-16
76529,F,2015-16
76530,F,2015-16
76531,G,2015-16
76520,F,2015-16
200781,C,2015-16
76532,G,2015-16
1729,F-G,2015-16
76534,G,2015-16
1629056,G,2015-16
426,C-F,2015-16
1629093,C,2015-16
76536,C,2015-16
1453,G,2015-16
1631120,G,2015-16
203958,G,2015-16
76539,C,2015-16
1008,G,2015-16
76541,F,2015-16
1626183,F,2015-16
201286,F,2015-16
76542,F,2015-16
103,G-F,2015-16
201948,F,2015-16
76543,F,2015-16
1630620,F,2015-16
201986,G,2015-16
1643547,G,2015-16
76545,F,2015-16
692,C,2015-16
1629602,C,2015-16
76551,C,2015-16
201942,G-F,2015-16
76562,F,2015-16
76544,G,2015-16
1630466,F,2015-16
203473,C,2015-16
76546,F,2015-16
143,G,2015-16
76548,,2015-16
1626214,G,2015-16
1626155,F,2015-16
219,G,2015-16
1627098,G,2015-16
183,C-F,2015-16
2568,G-F,2015-16
1629116,C,2015-16
960,G,2015-16
203521,G,2015-16
76552,F,2015-16
76553,F,2015-16
725,G,2015-16
76555,G,2015-16
2736,F,2015-16
76556,F,2015-16
76557,G,2015-16
1641926,G,2015-16
1642484,G,2015-16
202458,G,2015-16
76558,C,2015-16
76559,G,2015-16
1629094,F,2015-16
76560,G,2015-16
76561,G,2015-16
76568,G,2015-16
1628978,G,2015-16
1631217,F,2015-16
1629603,F,2015-16
1760,G,2015-16
1627767,F-C,2015-16
1628977,G,2015-16
2564,C-F,2015-16
1642885,F,2015-16
200821,F-G,2015-16
200799,G,2015-16
1641711,G-F,2015-16
2424,G,2015-16
2079,F,2015-16
76563,G,2015-16
1722,G,2015-16
76564,F,2015-16
76565,G,2015-16
1630621,C,2015-16
101143,G,2015-16
203476,C,2015-16
1631172,F,2015-16
76566,C,2015-16
76567,C,2015-16
76569,G,2015-16
76570,F,2015-16
1642265,G,2015-16
76571,F,2015-16
76574,G,2015-16
76575,F,2015-16
76576,F,2015-16
203915,G,2015-16
203915,G,2015-16
101113,F,2015-16
2205,C,2015-16
76577,F,2015-16
76578,G,2015-16
124,C,2015-16
2413,G,2015-16
1059,G,2015-16
76580,F,2015-16
1720,C,2015-16
76581,G,2015-16
76582,F,2015-16
76583,C,2015-16
76584,G,2015-16
76586,G,2015-16
76585,G,2015-16
1629029,F-G,2015-16
2039,G,2015-16
76587,F,2015-16
201595,C-F,2015-16
1628416,G,2015-16
1629652,G,2015-16
1630245,G,2015-16
1628422,G,2015-16
1629653,G,2015-16
200763,G,2015-16
76588,G,2015-16
76589,G,2015-16
76590,C,2015-16
428,G,2015-16
201962,G,2015-16
201604,G,2015-16
1629635,F,2015-16
76592,F,2015-16
202220,G,2015-16
76593,C,2015-16
76594,C,2015-16
1630288,G,2015-16
76595,F,2015-16
1628495,G,2015-16
1628408,G-F,2015-16
76596,F,2015-16
201609,G,2015-16
204054,G-F,2015-16
1068,C,2015-16
1630929,F,2015-16
1724,G,2015-16
76598,F,2015-16
76599,G,2015-16
203580,G,2015-16
17,G,2015-16
1041,G-F,2015-16
76603,F,2015-16
1542,C,2015-16
76604,C,2015-16
203083,C,2015-16
76623,G,2015-16
1630537,G,2015-16
1642505,G,2015-16
76605,G,2015-16
404,C,2015-16
76607,G,2015-16
201,C,2015-16
201162,F,2015-16
76608,G,2015-16
76609,F,2015-16
76610,G,2015-16
2768,G,2015-16
1626251,F,2015-16
1630561,G,2015-16
76611,C,2015-16
247,G,2015-16
30,F,2015-16
434,G,2015-16
76615,F,2015-16
1495,C-F,2015-16
2399,G-F,2015-16
76616,G,2015-16
1627739,G,2015-16
76617,G,2015-16
1642346,F,2015-16
76618,G,2015-16
2648,F,2015-16
201142,F,2015-16
1631105,C,2015-16
76619,G,2015-16
1090,F,2015-16
76621,F,2015-16
76622,F,2015-16
1628979,G,2015-16
76624,F,2015-16
1643407,F,2015-16
76625,F,2015-16
76626,F,2015-16
202406,G,2015-16
1642856,G,2015-16
289,G,2015-16
76628,C,2015-16
768,F-C,2015-16
76630,F,2015-16
203921,F,2015-16
1631106,F,2015-16
76631,C,2015-16
76632,G,2015-16
202365,F,2015-16
76633,G,2015-16
76634,F,2015-16
2569,F,2015-16
1630693,C,2015-16
204067,G-F,2015-16
76635,C,2015-16
76636,F,2015-16
76637,F,2015-16
1641744,C,2015-16
1642845,G,2015-16
76638,G,2015-16
721,G,2015-16
1630162,G,2015-16
76646,F,2015-16
898,G-F,2015-16
1629035,G,2015-16
2451,F,2015-16
346,F,2015-16
76641,G,2015-16
229,C,2015-16
76643,F,2015-16
1642399,C,2015-16
2823,C,2015-16
1642348,F,2015-16
1630556,F,2015-16
236,G,2015-16
1630306,G,2015-16
202197,,2015-16
1629053,F,2015-16
76647,G,2015-16
76648,G,2015-16
76649,G,2015-16
378,G,2015-16
76651,G,2015-16
458,G,2015-16
1643544,F,2015-16
1918,F-C,2015-16
2064,G,2015-16
76653,F,2015-16
53,G-F,2015-16
1629604,F-G,2015-16
76655,C,2015-16
1627740,F,2015-16
201961,G,2015-16
76656,C,2015-16
251,F,2015-16
76658,F,2015-16
76664,F,2015-16
107,G-F,2015-16
1677,F-G,2015-16
76661,F,2015-16
1631165,G,2015-16
111,F,2015-16
1034,C,2015-16
76663,F,2015-16
101145,G,2015-16
442,C-F,2015-16
600010,C,2015-16
1922,C-F,2015-16
76667,G,2015-16
2408,C-F,2015-16
203954,C-F,2015-16
76668,C,2015-16
2765,G,2015-16
1642400,F,2015-16
76669,F,2015-16
76670,C,2015-16
76671,F,2015-16
76672,G,2015-16
76673,F,2015-16
76674,G,2015-16
76676,G,2015-16
203119,G,2015-16
76675,F,2015-16
76677,F,2015-16
203898,G,2015-16
203516,F,2015-16
76678,F,2015-16
201623,C,2015-16
76679,F,2015-16
76680,F,2015-16
76681,F,2015-16
1915,C,2015-16
76682,,2015-16
76683,G,2015-16
1642855,F,2015-16
1630623,G,2015-16
1629234,F-C,2015-16
76687,G,2015-16
967,F,2015-16
76685,F,2015-16
1642912,F,2015-16
1628980,G-F,2015-16
