PLAYER_ID,POSITION,SEASON
1628973,G,2022-23
1594,G,2022-23
1627852,F,2022-23
1642868,F,2022-23
1629091,G,2022-23
76289,G,2022-23
76290,F,2022-23
977,F-G,2022-23
95,F,2022-23
1628418,C-F,2022-23
76291,C,2022-23
76292,F,2022-23
1629783,G,2022-23
76293,F,2022-23
76294,F,2022-23
76295,F,2022-23
1761,G,2022-23
76296,G,2022-23
76297,F,2022-23
201978,F,2022-23
76298,F,2022-23
146,G-F,2022-23
1641723,G,2022-23
1934,F-G,2022-23
672,F,2022-23
203493,G-F,2022-23
76300,F,2022-23
76301,G,2022-23
76302,C,2022-23
76303,G,2022-23
2469,C-F,2022-23
203504,G,2022-23
76304,G,2022-23
202692,G,2022-23
2766,G,2022-23
101207,G,2022-23
76305,C,2022-23
76306,G,2022-23
76307,G,2022-23
76308,F,2022-23
76309,G,2022-23
197,G,2022-23
1643415,G,2022-23
76311,F,2022-23
675,F,2022-23
76313,C,2022-23
1629126,G-F,2022-23
76314,F,2022-23
1631174,F,2022-23
416,F,2022-23
76316,G,2022-23
76317,G,2022-23
202221,C,2022-23
76318,G,2022-23
76319,G,2022-23
2406,F,2022-23
202364,F,2022-23
76320,C,2022-23
2866,C,2022-23
1630215,G,2022-23
348,G,2022-23
2446,F,2022-23
202710,F,2022-23
1631219,F,2022-23
202779,G,2022-23
1641824,F,2022-23
201182,G-F,2022-23
101115,C,2022-23
101198,G,2022-23
76321,F,2022-23
76322,G,2022-23
76323,F,2022-23
2560,F-C,2022-23
76324,F,2022-23
203998,F,2022-23
1629719,F,2022-23
679,F,2022-23
262,F-C,2022-23
1631288,F,2022-23
76326,G,2022-23
201979,G,2022-23
101181,G,2022-23
154,F,2022-23
76328,C,2022-23
76329,F,2022-23
203484,G,2022-23
76331,F,2022-23
76330,F,2022-23
76332,G,2022-23
76333,G,2022-23
76334,G,2022-23
76335,G,2022-23
76336,G,2022-23
1641739,F,2022-23
76337,F,2022-23
948,C-F,2022-23
1630267,G,2022-23
922,C-F,2022-23
76338,F,2022-23
203477,G,2022-23
1629962,G,2022-23
76339,G,2022-23
203991,C,2022-23
202382,F,2022-23
2073,F,2022-23
1642928,C,2022-23
1630176,C,2022-23
76340,G,2022-23
76341,F,2022-23
2367,G,2022-23
76342,G,2022-23
76343,C,2022-23
1642382,C,2022-23
76344,G,2022-23
76345,C,2022-23
200760,F,2022-23
76346,F,2022-23
156,F,2022-23
76348,G,2022-23
1643418,G,2022-23
713,G,2022-23
1757,G,2022-23
76350,F,2022-23
76351,F,2022-23
76352,G,2022-23
1642267,G,2022-23
201960,F,2022-23
76353,C,2022-23
2679,G,2022-23
1131,F,2022-23
1853,G,2022-23
76355,G,2022-23
1642269,G,2022-23
76356,G,2022-23
76357,F,2022-23
76358,G,2022-23
76359,,2022-23
1628975,G,2022-23
2466,G,2022-23
76360,G,2022-23
76361,G,2022-23
1713,G-F,2022-23
1628976,C-F,2022-23
203487,G,2022-23
1630618,G,2022-23
76362,C,2022-23
76363,F,2022-23
1627936,G,2022-23
76364,F,2022-23
208,G,2022-23
201956,F,2022-23
1642264,G,2022-23
1630658,C,2022-23
76365,C,2022-23
767,F,2022-23
76367,F,2022-23
1509,C,2022-23
76368,F,2022-23
1626161,C,2022-23
1628505,G,2022-23
190,C,2022-23
1628463,F,2022-23
76370,C,2022-23
1629958,G,2022-23
1630608,G,2022-23
76,F,2022-23
1911,G,2022-23
1643416,F,2022-23
76373,G,2022-23
2763,G,2022-23
201596,G,2022-23
76374,F,2022-23
76375,C,2022-23
76376,F,2022-23
1472,F,2022-23
1630577,F,2022-23
1630551,G-F,2022-23
76378,F,2022-23
1631113,G,2022-23
2199,C,2022-23
201163,F,2022-23
76379,G,2022-23
76380,,2022-23
364,G,2022-23
76382,F,2022-23
76383,G,2022-23
76384,F,2022-23
1629147,G,2022-23
384,G-F,2022-23
1629597,F,2022-23
76385,G,2022-23
76386,G,2022-23
203805,,2022-23
76387,F,2022-23
432,F,2022-23
2735,F,2022-23
719,G,2022-23
164,G,2022-23
1629185,G,2022-23
76391,F,2022-23
1642279,C,2022-23
76392,C,2022-23
1627737,F,2022-23
76393,G,2022-23
76394,F,2022-23
76395,C,2022-23
1642353,G,2022-23
57,G-F,2022-23
1631108,G,2022-23
202091,G,2022-23
1626176,F,2022-23
203902,G,2022-23
1630528,G,2022-23
203565,,2022-23
928,F,2022-23
1630619,C,2022-23
1631321,G,2022-23
76397,G,2022-23
76398,G,2022-23
201947,F,2022-23
1629109,F,2022-23
203546,G,2022-23
1641740,G,2022-23
1721,C-F,2022-23
1629634,F,2022-23
1626262,F,2022-23
203903,G,2022-23
1628492,G,2022-23
201964,F,2022-23
1127,C,2022-23
1629651,C,2022-23
2049,G,2022-23
1642383,G,2022-23
76402,G,2022-23
2043,G,2022-23
76403,F,2022-23
1629598,G,2022-23
1628499,G,2022-23
1642363,G,2022-23
76404,C,2022-23
1642270,C,2022-23
76406,F,2022-23
1569,C,2022-23
1641730,F-C,2022-23
76407,,2022-23
76408,C,2022-23
76409,F,2022-23
1629599,G-F,2022-23
76410,G,2022-23
76411,G,2022-23
715,C,2022-23
202708,G,2022-23
76412,F,2022-23
934,C-F,2022-23
76413,F,2022-23
76414,F,2022-23
76415,F,2022-23
902,G,2022-23
1642268,G,2022-23
2044,C,2022-23
76416,G,2022-23
76418,G,2022-23
76421,G,2022-23
1530,G,2022-23
2260,C,2022-23
2215,C,2022-23
76419,G,2022-23
1628381,F-C,2022-23
200776,G,2022-23
202395,G,2022-23
1641879,G,2022-23
1628380,F-C,2022-23
1627858,G,2022-23
201954,G,2022-23
2555,F-C,2022-23
76422,F,2022-23
1629045,F,2022-23
2173,G,2022-23
306,G,2022-23
1628435,C,2022-23
76425,F,2022-23
76426,C,2022-23
76427,G,2022-23
76428,C,2022-23
201144,G,2022-23
76429,F,2022-23
55,F,2022-23
1626192,G,2022-23
76431,G,2022-23
76432,F,2022-23
101215,G,2022-23
1643553,G,2022-23
76433,F,2022-23
76434,G,2022-23
76438,G,2022-23
2567,C-F,2022-23
201161,G,2022-23
76435,G,2022-23
76436,F,2022-23
76437,F,2022-23
2241,G,2022-23
1626188,G,2022-23
1629076,F,2022-23
1628429,G,2022-23
76439,F,2022-23
1631451,G,2022-23
76440,G,2022-23
1641645,F,2022-23
204022,C-F,2022-23
76442,F,2022-23
1030,G,2022-23
76443,C,2022-23
76444,G,2022-23
1630536,G,2022-23
76441,C,2022-23
76446,F,2022-23
203142,F,2022-23
76447,F,2022-23
76448,F,2022-23
895,F,2022-23
76450,G,2022-23
76451,,2022-23
76452,G,2022-23
1627822,F,2022-23
76453,C,2022-23
76454,G,2022-23
1627856,F-C,2022-23
203955,G,2022-23
76456,F,2022-23
1526,G,2022-23
76457,F,2022-23
1641731,G,2022-23
1641741,G,2022-23
76458,C,2022-23
76459,G,2022-23
1432,F,2022-23
202408,F,2022-23
202326,C,2022-23
600003,G,2022-23
203496,F,2022-23
1642907,G,2022-23
76462,C,2022-23
76463,G,2022-23
76464,G,2022-23
76465,F,2022-23
203459,G-F,2022-23
1628470,F,2022-23
1544,F,2022-23
76466,G,2022-23
1642384,F,2022-23
2037,G,2022-23
201621,G,2022-23
202348,G,2022-23
1628249,F-G,2022-23
76468,F,2022-23
76469,C,2022-23
76470,F,2022-23
2343,G,2022-23
76471,G,2022-23
76472,F,2022-23
201159,G,2022-23
76473,F,2022-23
76474,C,2022-23
76475,G,2022-23
1506,F,2022-23
76476,F,2022-23
76477,C,2022-23
76478,C,2022-23
76479,G,2022-23
180,G,2022-23
76481,F,2022-23
76482,F,2022-23
203109,F,2022-23
1630622,G,2022-23
1643018,G,2022-23
1642385,F,2022-23
1629633,G-F,2022-23
1629600,G,2022-23
76483,C,2022-23
187,F,2022-23
1907,G,2022-23
76487,F,2022-23
1630595,G,2022-23
201967,F,2022-23
76485,C,2022-23
203099,G,2022-23
1061,C,2022-23
76488,C,2022-23
76489,F,2022-23
940,F,2022-23
223,F,2022-23
76492,G,2022-23
209,G-F,2022-23
2201,C,2022-23
201191,G,2022-23
688,F-G,2022-23
203552,G,2022-23
201939,G,2022-23
687,C,2022-23
76505,G,2022-23
1642359,F,2022-23
76496,F,2022-23
76497,G,2022-23
2223,C,2022-23
76498,F,2022-23
956,C,2022-23
76499,G,2022-23
76500,F,2022-23
1498,G,2022-23
1630700,G,2022-23
2845,F,2022-23
1380,G,2022-23
2605,F,2022-23
76502,C,2022-23
203584,G,2022-23
390,G,2022-23
1642368,C,2022-23
76504,F,2022-23
76506,C,2022-23
76507,G,2022-23
212,C-F,2022-23
76509,G,2022-23
1630268,G,2022-23
76511,G,2022-23
203540,F,2022-23
921,C,2022-23
1600,F,2022-23
201176,F,2022-23
76514,G,2022-23
203561,F,2022-23
203076,F-C,2022-23
213,F-C,2022-23
76515,G,2022-23
1884,G,2022-23
989,F,2022-23
76538,F,2022-23
76533,F,2022-23
76516,G,2022-23
76517,F,2022-23
76518,F,2022-23
76519,G,2022-23
905,C-F,2022-23
1627738,C-F,2022-23
76521,F,2022-23
202334,C-F,2022-23
76522,F,2022-23
1023,G,2022-23
201175,F-C,2022-23
76523,F,2022-23
93,G,2022-23
76524,C,2022-23
76525,C,2022-23
76526,G,2022-23
1631098,G,2022-23
2668,F,2022-23
707,G-F,2022-23
76528,F,2022-23
76529,F,2022-23
76530,F,2022-23
76531,G,2022-23
76520,F,2022-23
200781,C,2022-23
76532,G,2022-23
1729,F-G,2022-23
76534,G,2022-23
1629056,G,2022-23
426,C-F,2022-23
1629093,C,2022-23
76536,C,2022-23
1453,G,2022-23
1631120,G,2022-23
203958,G,2022-23
76539,C,2022-23
1008,G,2022-23
76541,F,2022-23
1626183,F,2022-23
201286,F,2022-23
76542,F,2022-23
103,G-F,2022-23
201948,F,2022-23
76543,F,2022-23
1630620,F,2022-23
201986,G,2022-23
1643547,G,2022-23
76545,F,2022-23
692,C,2022-23
1629602,C,2022-23
76551,C,2022-23
201942,G-F,2022-23
76562,F,2022-23
76544,G,2022-23
1630466,F,2022-23
203473,C,2022-23
76546,F,2022-23
143,G,2022-23
76548,,2022-23
1626214,G,2022-23
1626155,F,2022-23
219,G,2022-23
1627098,G,2022-23
183,C-F,2022-23
2568,G-F,2022-23
1629116,C,2022-23
960,G,2022-23
203521,G,2022-23
76552,F,2022-23
76553,F,2022-23
725,G,2022-23
76555,G,2022-23
2736,F,2022-23
76556,F,2022-23
76557,G,2022-23
1641926,G,2022-23
1642484,G,2022-23
202458,G,2022-23
76558,C,2022-23
76559,G,2022-23
1629094,F,2022-23
76560,G,2022-23
76561,G,2022-23
76568,G,2022-23
1628978,G,2022-23
1631217,F,2022-23
1629603,F,2022-23
1760,G,2022-23
1627767,F-C,2022-23
1628977,G,2022-23
2564,C-F,2022-23
1642885,F,2022-23
200821,F-G,2022-23
200799,G,2022-23
1641711,G-F,2022-23
2424,G,2022-23
2079,F,2022-23
76563,G,2022-23
1722,G,2022-23
76564,F,2022-23
76565,G,2022-23
1630621,C,2022-23
101143,G,2022-23
203476,C,2022-23
1631172,F,2022-23
76566,C,2022-23
76567,C,2022-23
76569,G,2022-23
76570,F,2022-23
1642265,G,2022-23
76571,F,2022-23
76574,G,2022-23
76575,F,2022-23
76576,F,2022-23
203915,G,2022-23
101113,F,2022-23
2205,C,2022-23
76577,F,2022-23
